DTG                  ,LOCATION            ,NAME                                            ,LATITUDE            ,LONGITUDE           ,ALTITUDE            ,P_NAP_MSL_10        ,P_STN_LEVEL_10      ,P_SENSOR_10         ,VV_10               ,WW_IND_CURR_10      ,WW_IND_PAST_10_10   ,WW_CURR_10          ,WW_PAST_10          ,AH_10               ,MOR_10              
4/28/2003 22:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,998.618,998.379,998,24400,0,0,3,3,5,24400
4/28/2003 22:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,998.718,998.479,998,24300,0,0,3,3,5,24300
4/28/2003 22:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,998.718,998.479,998,12900,0,0,3,3,5,12900
4/28/2003 22:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,998.819,998.579,998,11600,0,0,3,3,5,11600
4/28/2003 22:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,998.819,998.58,998,12300,0,0,2,3,5,12300
4/28/2003 23:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,998.819,998.58,998,13400,0,0,1,2,5,13400
4/28/2003 23:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.019,998.78,999,14400,0,0,1,1,5,14400
4/28/2003 23:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.019,998.78,999,16200,0,0,1,1,5,16200
4/28/2003 23:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.12,998.88,999,16000,0,0,2,1,5,16000
4/28/2003 23:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.12,998.88,999,16700,0,0,3,2,5,16700
4/28/2003 23:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.22,998.98,999,14700,0,0,3,3,5,14700
4/29/2003 0:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.32,999.08,999,13400,0,0,3,3,5,13400
4/29/2003 0:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.52,999.28,999,15000,0,0,3,3,5,15000
4/29/2003 0:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.52,999.28,999,17000,0,0,3,3,5,17000
4/29/2003 0:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.52,999.28,999,18200,0,0,2,3,5,18200
4/29/2003 0:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.42,999.18,999,18500,0,0,2,2,5,18500
4/29/2003 0:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.42,999.18,999,17900,0,0,2,2,5,17900
4/29/2003 1:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.72,999.48,999,17100,8,0,81,2,5,17100
4/29/2003 1:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.72,999.48,999,16600,0,8,23,81,5,16600
4/29/2003 1:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.82,999.58,999,15500,0,0,23,23,5,15500
4/29/2003 1:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,999.92,999.68,999,15400,0,0,23,23,5,15400
4/29/2003 1:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.011,999.776,1000,14600,0,0,23,23,5,14600
4/29/2003 1:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.111,999.876,1000,14200,0,0,23,23,5,14200
4/29/2003 2:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.11,999.876,1000,13900,0,0,23,23,5,13900
4/29/2003 2:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.21,999.976,1000,13700,0,0,2,23,5,13700
4/29/2003 2:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.211,999.976,1000,13000,8,0,81,2,5,13000
4/29/2003 2:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.41,1000.176,1000,10300,8,8,81,81,5,10300
4/29/2003 2:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.411,1000.176,1000,4860,8,8,82,81,5,4860
4/29/2003 2:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.511,1000.276,1000,4050,8,8,82,82,5,4050
4/29/2003 3:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1000.811,1000.576,1000,5310,8,8,81,82,5,5310
4/29/2003 3:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1001.012,1000.776,1001,8400,6,8,58,81,5,8400
4/29/2003 3:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1001.212,1000.977,1001,12900,6,6,61,58,5,12900
4/29/2003 3:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1001.413,1001.177,1001,9280,6,6,61,61,5,9280
4/29/2003 3:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1001.513,1001.277,1001,6610,6,6,62,61,5,6610
4/29/2003 3:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1001.713,1001.477,1001,8180,6,6,62,62,7,8180
4/29/2003 4:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1001.714,1001.477,1001,8660,6,6,58,62,10,8660
4/29/2003 4:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1002.014,1001.777,1001,6100,6,6,58,58,24,6100
4/29/2003 4:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1002.114,1001.878,1002,7090,6,6,61,58,93,7090
4/29/2003 4:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1002.214,1001.978,1002,6870,0,6,23,61,267,6870
4/29/2003 4:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1002.515,1002.278,1002,6710,0,0,23,23,435,6710
4/29/2003 4:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1002.816,1002.578,1002,4430,0,0,23,23,551,4430
4/29/2003 5:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1003.216,1002.978,1003,4970,0,0,23,23,1050,4970
4/29/2003 5:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1003.316,1003.078,1003,7890,0,0,23,23,1290,7890
4/29/2003 5:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1003.516,1003.278,1003,8640,0,0,23,23,1740,8640
4/29/2003 5:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1003.816,1003.578,1003,9220,0,0,10,23,1770,9220
4/29/2003 5:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1003.916,1003.678,1004,8680,8,0,81,10,1860,8680
4/29/2003 5:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1004.216,1003.978,1004,9270,0,8,23,81,1740,9270
4/29/2003 6:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1004.417,1004.179,1004,9870,0,0,23,23,1260,9870
4/29/2003 6:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1004.617,1004.379,1004,9210,0,0,23,23,1940,9210
4/29/2003 6:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1004.717,1004.479,1004,9460,0,0,23,23,2930,9460
4/29/2003 6:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1005.017,1004.779,1005,10800,0,0,23,23,2500,10800
4/29/2003 6:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1005.317,1005.079,1005,9950,0,0,23,23,2590,9950
4/29/2003 6:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1005.617,1005.379,1005,9290,0,0,10,23,3340,9290
4/29/2003 7:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1005.918,1005.679,1005,9800,0,0,10,10,2710,9800
4/29/2003 7:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1006.118,1005.879,1006,10200,0,0,2,10,3440,10200
4/29/2003 7:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1006.318,1006.079,1006,9100,0,0,10,2,3020,9100
4/29/2003 7:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1006.518,1006.279,1006,9830,1,0,10,10,3400,9830
4/29/2003 7:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1006.618,1006.379,1006,10500,0,1,2,10,5470,10500
4/29/2003 7:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1006.818,1006.579,1006,11700,0,0,2,2,8050,11700
4/29/2003 8:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1006.918,1006.679,1006,13800,0,0,2,2,8600,13800
4/29/2003 8:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1007.118,1006.879,1007,19700,0,0,2,2,8830,19700
4/29/2003 8:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1007.318,1007.079,1007,19400,0,0,2,2,7270,19400
4/29/2003 8:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1007.618,1007.379,1007,18100,0,0,2,2,8310,18100
4/29/2003 8:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1007.717,1007.479,1007,21000,0,0,2,2,7960,21000
4/29/2003 8:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1007.817,1007.579,1007,17900,0,0,1,2,7520,17900
4/29/2003 9:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.018,1007.779,1008,14400,0,0,1,1,9340,14400
4/29/2003 9:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.218,1007.979,1008,15500,0,0,1,1,7410,15500
4/29/2003 9:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.418,1008.179,1008,16300,0,0,1,1,9330,16300
4/29/2003 9:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.518,1008.279,1008,15100,0,0,1,1,8380,15100
4/29/2003 9:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.617,1008.379,1008,20200,0,0,1,1,9880,20200
4/29/2003 9:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.717,1008.479,1008,20400,0,0,2,1,10700,20400
4/29/2003 10:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.816,1008.578,1008,21600,0,0,2,2,10800,21600
4/29/2003 10:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.017,1008.779,1009,18100,0,0,1,2,11700,18100
4/29/2003 10:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.217,1008.979,1009,19800,0,0,3,1,11500,19800
4/29/2003 10:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.417,1009.179,1009,24000,0,0,1,3,10000,24000
4/29/2003 10:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.517,1009.279,1009,24300,0,0,2,1,5600,24300
4/29/2003 10:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.617,1009.379,1009,23500,0,0,2,2,6740,23500
4/29/2003 11:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.817,1009.579,1009,26000,0,0,1,2,9300,26000
4/29/2003 11:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.919,1009.679,1010,27100,0,0,3,1,9430,27100
4/29/2003 11:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.118,1009.879,1010,27000,0,0,1,3,11600,27000
4/29/2003 11:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.218,1009.979,1010,25200,0,0,3,1,10400,25200
4/29/2003 11:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.419,1010.18,1010,31600,0,0,2,3,7220,31600
4/29/2003 11:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.419,1010.179,1010,25700,0,0,2,2,7750,25700
4/29/2003 12:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.618,1010.379,1010,28900,0,0,3,2,9210,28900
4/29/2003 12:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.719,1010.479,1010,29000,0,0,3,3,12700,29000
4/29/2003 12:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.918,1010.679,1010,31600,0,0,3,3,9510,31600
4/29/2003 12:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.918,1010.679,1011,33700,0,0,1,3,9210,33700
4/29/2003 12:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.018,1010.779,1011,39900,0,0,1,1,8200,39900
4/29/2003 12:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.118,1010.879,1011,25400,0,0,1,1,7880,25400
4/29/2003 13:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.118,1010.879,1011,24000,0,0,1,1,7340,24000
4/29/2003 13:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.119,1010.879,1011,32100,0,0,1,1,7900,32100
4/29/2003 13:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.219,1010.98,1011,31500,0,0,1,1,7890,31500
4/29/2003 13:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.218,1010.979,1011,26400,0,0,1,1,8870,26400
4/29/2003 13:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.318,1011.079,1011,24600,0,0,1,1,8840,24600
4/29/2003 13:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.218,1010.979,1011,25900,0,0,1,1,8070,25900
4/29/2003 14:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.118,1010.879,1011,26500,0,0,1,1,9080,26500
4/29/2003 14:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.218,1010.979,1011,23300,0,0,1,1,9120,23300
4/29/2003 14:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.218,1010.979,1011,26700,0,0,1,1,9040,26700
4/29/2003 14:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.318,1011.079,1011,31800,0,0,2,1,7670,31800
4/29/2003 14:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.319,1011.08,1011,33800,0,0,1,2,9560,33800
4/29/2003 14:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.319,1011.079,1011,27400,0,0,3,1,8650,27400
4/29/2003 15:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.319,1011.079,1011,21500,0,0,2,3,6780,21500
4/29/2003 15:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.32,1011.08,1011,25200,0,0,2,2,6080,25200
4/29/2003 15:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.22,1010.98,1011,26400,0,0,3,2,6840,26400
4/29/2003 15:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.22,1010.98,1011,24200,0,0,2,3,4740,24200
4/29/2003 15:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.32,1011.08,1011,19800,0,0,3,2,4700,19800
4/29/2003 15:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.22,1010.98,1011,24300,0,0,1,3,4680,24300
4/29/2003 16:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.32,1011.08,1011,20100,0,0,2,1,4180,20100
4/29/2003 16:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.32,1011.08,1011,32100,0,0,1,2,4270,32100
4/29/2003 16:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.32,1011.08,1011,23400,0,0,1,1,4780,23400
4/29/2003 16:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.321,1011.08,1011,25000,0,0,1,1,3920,25000
4/29/2003 16:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.421,1011.18,1011,21200,0,0,1,1,3850,21200
4/29/2003 16:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.421,1011.18,1011,22100,0,0,2,1,3960,22100
4/29/2003 17:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.321,1011.08,1011,25700,0,0,2,2,3700,25700
4/29/2003 17:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.321,1011.08,1011,23800,0,0,2,2,3440,23800
4/29/2003 17:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.221,1010.98,1011,21400,0,0,1,2,3720,21400
4/29/2003 17:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.321,1011.081,1011,25400,0,0,1,1,3270,25400
4/29/2003 17:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.321,1011.081,1011,20800,0,0,2,1,3090,20800
4/29/2003 17:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.322,1011.081,1011,23900,0,0,3,2,2920,23900
4/29/2003 18:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.322,1011.081,1011,25100,0,0,2,3,2610,25100
4/29/2003 18:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.422,1011.181,1011,25500,0,0,2,2,2110,25500
4/29/2003 18:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.522,1011.281,1011,26300,0,0,2,2,1730,26300
4/29/2003 18:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.523,1011.281,1011,25700,0,0,3,2,1360,25700
4/29/2003 18:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.623,1011.381,1011,29100,0,0,2,3,983,29100
4/29/2003 18:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.623,1011.381,1011,24800,0,0,1,2,623,24800
4/29/2003 19:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.823,1011.581,1011,28900,0,0,2,1,343,28900
4/29/2003 19:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.824,1011.582,1011,32000,0,0,3,2,152,32000
4/29/2003 19:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.925,1011.682,1011,32600,0,0,3,3,52,32600
4/29/2003 19:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.925,1011.682,1012,34400,0,0,3,3,17,34400
4/29/2003 19:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.025,1011.782,1012,34600,0,0,3,3,8,34600
4/29/2003 19:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.925,1011.682,1012,30700,0,0,3,3,6,30700
4/29/2003 20:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.125,1011.882,1012,27800,0,0,3,3,5,27800
4/29/2003 20:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.325,1012.082,1012,22900,0,0,2,3,5,22900
4/29/2003 20:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.225,1011.982,1012,20800,0,0,3,2,5,20800
4/29/2003 20:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.125,1011.882,1012,16800,0,0,3,3,5,16800
4/29/2003 20:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.125,1011.882,1012,16900,0,0,3,3,5,16900
4/29/2003 20:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.125,1011.882,1012,15400,0,0,3,3,5,15400
4/29/2003 21:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.125,1011.882,1012,15800,0,0,3,3,5,15800
4/29/2003 21:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.225,1011.982,1012,16700,0,0,3,3,5,16700
4/29/2003 21:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.225,1011.982,1012,15800,0,0,1,3,5,15800
4/29/2003 21:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.225,1011.982,1012,14300,0,0,1,1,5,14300
4/29/2003 21:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.125,1011.882,1012,13500,0,0,1,1,5,13500
4/29/2003 21:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.024,1011.782,1012,13100,0,0,3,1,5,13100
4/29/2003 22:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1012.024,1011.782,1012,13400,0,0,1,3,5,13400
4/29/2003 22:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.925,1011.682,1012,10000,0,0,3,1,5,10000
4/29/2003 22:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.824,1011.582,1011,9360,1,0,10,3,5,9360
4/29/2003 22:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.925,1011.682,1011,10000,0,1,1,10,5,10000
4/29/2003 22:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.824,1011.582,1011,10800,0,0,1,1,5,10800
4/29/2003 22:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.724,1011.482,1011,10400,0,0,1,1,5,10400
4/29/2003 23:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.623,1011.381,1011,8690,1,0,10,1,5,8690
4/29/2003 23:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.625,1011.382,1011,7260,1,1,10,10,5,7260
4/29/2003 23:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.524,1011.282,1011,5390,1,1,10,10,5,5390
4/29/2003 23:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.424,1011.182,1011,5400,1,1,10,10,5,5400
4/29/2003 23:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.225,1010.982,1011,3980,1,1,10,10,5,3980
4/29/2003 23:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.024,1010.782,1011,4920,1,1,10,10,5,4920
4/30/2003 0:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1011.024,1010.782,1011,4120,1,1,10,10,5,4120
4/30/2003 0:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.924,1010.682,1011,2950,1,1,10,10,5,2950
4/30/2003 0:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.823,1010.581,1011,2944,1,1,10,10,5,2940
4/30/2003 0:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.623,1010.381,1010,3420,1,1,10,10,5,3420
4/30/2003 0:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.523,1010.281,1010,3610,1,1,10,10,5,3610
4/30/2003 0:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.522,1010.281,1010,3430,1,1,10,10,5,3430
4/30/2003 1:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.523,1010.281,1010,4350,0,1,10,10,5,4350
4/30/2003 1:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.423,1010.181,1010,4160,0,0,10,10,5,4160
4/30/2003 1:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.223,1009.981,1010,4540,0,0,10,10,5,4540
4/30/2003 1:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.322,1010.081,1010,5480,0,0,10,10,5,5480
4/30/2003 1:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.121,1009.881,1010,6020,0,0,10,10,5,6020
4/30/2003 1:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.221,1009.981,1010,6680,0,0,10,10,5,6680
4/30/2003 2:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.222,1009.981,1010,6090,0,0,10,10,5,6090
4/30/2003 2:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.122,1009.881,1010,5440,0,0,10,10,5,5440
4/30/2003 2:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.922,1009.681,1010,6330,0,0,10,10,5,6330
4/30/2003 2:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1010.121,1009.88,1010,7170,0,0,10,10,5,7170
4/30/2003 2:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.922,1009.681,1010,6640,0,0,10,10,5,6640
4/30/2003 2:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.721,1009.481,1009,7180,0,0,10,10,5,7180
4/30/2003 3:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.621,1009.381,1009,7510,0,0,10,10,5,7510
4/30/2003 3:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.521,1009.281,1009,7340,0,0,10,10,5,7340
4/30/2003 3:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.422,1009.181,1009,6920,0,0,10,10,5,6920
4/30/2003 3:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.221,1008.981,1009,6830,1,0,10,10,6,6830
4/30/2003 3:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.022,1008.781,1009,7010,0,1,10,10,7,7010
4/30/2003 3:50,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.222,1008.981,1009,7230,0,0,10,10,14,7230
4/30/2003 4:00,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1009.022,1008.781,1009,7640,0,0,10,10,36,7640
4/30/2003 4:10,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.922,1008.681,1009,7720,0,0,10,10,81,7720
4/30/2003 4:20,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.821,1008.581,1008,7990,0,0,10,10,182,7990
4/30/2003 4:30,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.622,1008.381,1008,7430,0,0,10,10,404,7430
4/30/2003 4:40,260_A_a             ,De Bilt locatie A                               ,52.098889,5.179722,1.9,1008.722,1008.481,1008,6950,1,0,10,10,511,6950
